Orthogroup	protein_mansoni	sequence_Homo sapiens
OG0001710	6183.Smp_149300.1	12q24.33 splicing factor_ suppressor of white-apricot family [Homo sapiens]
OG0001711	6183.Smp_149460.1	9q22 spleen tyrosine kinase [Homo sapiens]
OG0001712	6183.Smp_149900.1	2p13.2 chaperonin containing TCP1_ subunit 7 _eta_ [Homo sapiens]
OG0001713	6183.Smp_150080.1	15q22 transducin like enhancer of split 3 [Homo sapiens]
OG0001714	6183.Smp_150140.1, 6183.Smp_150480.1	
OG0001715	6183.Smp_150360.1	8q22 ubiquitin protein ligase E3 component n-recognin 5 [Homo sapiens]
OG0001716	6183.Smp_150560.1	1p36.12 lysine _K_-specific demethylase 1A [Homo sapiens]
OG0001717	6183.Smp_150590.1, 6183.Smp_178730.1	
OG0001718	6183.Smp_150630.1, 6183.Smp_155250.1	
OG0001719	6183.Smp_150690.1	12q13.2 proliferation-associated 2G4 [Homo sapiens]
OG0001720	6183.Smp_150770.1	11q13 teneurin transmembrane protein 4 [Homo sapiens]
OG0001721	6183.Smp_150850.2	1q21 SET domain_ bifurcated 1 [Homo sapiens]
OG0001722	6183.Smp_150960.1	19p13.11 MAU2_ sister chromatid cohesion factor [Homo sapiens]
OG0001723	6183.Smp_150980.1	15q11.2 cytoplasmic FMR1 interacting protein 1 [Homo sapiens]
OG0001724	6183.Smp_151050.1	17q21.33 speckle type POZ protein [Homo sapiens]
OG0001725	6183.Smp_151070.1	19q13.2 SPT5 homolog_ DSIF elongation factor subunit [Homo sapiens]
OG0001726	6183.Smp_151130.1, 6183.Smp_179740.1	
OG0001727	6183.Smp_151180.1	3p21.2 WD repeat domain 82 [Homo sapiens]
OG0001728	6183.Smp_151800.1, 6183.Smp_179760.1	
OG0001729	6183.Smp_151860.1	3p26.1 inositol 1_4_5-trisphosphate receptor_ type 1 [Homo sapiens]
OG0001730	6183.Smp_152070.1, 6183.Smp_152080.1	
OG0001731	6183.Smp_152130.1, 6183.Smp_194430.1	
OG0001732	6183.Smp_152150.1, 6183.Smp_167830.1	
OG0001733	6183.Smp_152200.1	3p21 cell division cycle 25A [Homo sapiens]
OG0001734	6183.Smp_152330.1	19p13.1 protein kinase_ cAMP-dependent_ alpha catalytic subunit [Homo sapiens]
OG0001735	6183.Smp_152400.1	9q34.3 anaphase promoting complex subunit 2 [Homo sapiens]
OG0001736	6183.Smp_152440.1	Xq26.3 HIV-1 Tat specific factor 1 [Homo sapiens]
OG0001737	6183.Smp_152520.1	18q12 CXXC finger protein 1 [Homo sapiens]
OG0001738	6183.Smp_152570.1	10q23.31 WAPL cohesin release factor [Homo sapiens]
OG0001739	6183.Smp_152620.1	8p11.21 hook microtubule-tethering protein 3 [Homo sapiens]
OG0001740	6183.Smp_152650.1	3p21.31 SWI/SNF related_ matrix associated_ actin dependent regulator of chromatin_ subfamily c_ member 1 [Homo sapiens]
OG0001741	6183.Smp_152720.1, 6183.Smp_152770.1	
OG0001742	6183.Smp_152780.1, 6183.Smp_172420.1	
OG0001743	6183.Smp_152800.1	6p21.1 exportin 5 [Homo sapiens]
OG0001744	6183.Smp_152830.1	2p22.1 solute carrier family 8 _sodium/calcium exchanger__ member 1 [Homo sapiens]
OG0001745	6183.Smp_152840.1	3q25.2 DEAH _Asp-Glu-Ala-His_ box polypeptide 36 [Homo sapiens]
OG0001746	6183.Smp_153250.1	Xp11.4 mediator complex subunit 14 [Homo sapiens]
OG0001747	6183.Smp_153480.1	5q23.3 solute carrier family 12 _sodium/potassium/chloride transporter__ member 2 [Homo sapiens]
OG0001748	6183.Smp_153700.1, 6183.Smp_167660.1	
OG0001749	6183.Smp_153720.1	8q22.1 KIAA1429 [Homo sapiens]
OG0001750	6183.Smp_153790.1	15q22 ribosomal protein L4 [Homo sapiens]
OG0001751	6183.Smp_153820.1	Xq21.1 alpha thalassemia/mental retardation syndrome X-linked [Homo sapiens]
OG0001752	6183.Smp_153840.1	13q13 neurobeachin [Homo sapiens]
OG0001753	6183.Smp_153860.2, 6183.Smp_205940.1	
OG0001754	6183.Smp_153880.1, 6183.Smp_196800.1	
OG0001755	6183.Smp_153900.1, 6183.Smp_167450.1	
OG0001756	6183.Smp_153950.1	15q21 ribosomal L24 domain containing 1 [Homo sapiens]
OG0001757	6183.Smp_153960.1	14q24.3 presenilin 1 [Homo sapiens]
OG0001758	6183.Smp_154230.2	Xq13.1-q13.3 immunoglobulin _CD79A_ binding protein 1 [Homo sapiens]
OG0001759	6183.Smp_154400.1	6q24.3 syntaxin binding protein 5 _tomosyn_ [Homo sapiens]
OG0001760	6183.Smp_154420.1	17q23.1 clathrin_ heavy chain _Hc_ [Homo sapiens]
OG0001761	6183.Smp_154520.1	12p11.21 family with sequence similarity 60 member A [Homo sapiens]
OG0001762	6183.Smp_154640.1	17q21.2 SWI/SNF related_ matrix associated_ actin dependent regulator of chromatin_ subfamily e_ member 1 [Homo sapiens]
OG0001763	6183.Smp_154650.1, 6183.Smp_181170.1	
OG0001764	6183.Smp_154870.1	16p11.2 SH2B adaptor protein 1 [Homo sapiens]
OG0001765	6183.Smp_154930.1	11q14 polymerase _DNA-directed__ delta 3_ accessory subunit [Homo sapiens]
OG0001766	6183.Smp_155150.1, 6183.Smp_172980.1	
OG0001767	6183.Smp_155940.1, 6183.Smp_155950.1	
OG0001768	6183.Smp_156020.1, 6183.Smp_156040.1	
OG0001769	6183.Smp_156140.1, 6183.Smp_175720.1	
OG0001770	6183.Smp_156160.1	18q21.31 WD repeat domain 7 [Homo sapiens]
OG0001771	6183.Smp_156170.1	1p36.1-p35 AT-rich interaction domain 1A [Homo sapiens]
OG0001772	6183.Smp_156350.1	11p11.2 autophagy/beclin-1 regulator 1 [Homo sapiens]
OG0001773	6183.Smp_156450.2	10p14-p13 UPF2 regulator of nonsense transcripts homolog _yeast_ [Homo sapiens]
OG0001774	6183.Smp_156540.1, 6183.Smp_196930.1	
OG0001775	6183.Smp_156670.1	17p13.1 polymerase _RNA_ II _DNA directed_ polypeptide A_ 220kDa [Homo sapiens]
OG0001776	6183.Smp_156780.1	5p13.2 BRX1_ biogenesis of ribosomes [Homo sapiens]
OG0001777	6183.Smp_156870.1, 6183.Smp_172890.1	
OG0001778	6183.Smp_156880.1	10q22 SEC24 homolog C_ COPII coat complex component [Homo sapiens]
OG0001779	6183.Smp_156990.1	13q12 cyclin-dependent kinase 8 [Homo sapiens]
OG0001780	6183.Smp_157080.1	9q31 UDP-glucose ceramide glucosyltransferase [Homo sapiens]
OG0001781	6183.Smp_157340.1, 6183.Smp_197830.1	
OG0001782	6183.Smp_157360.1	11q13 synoviolin 1 [Homo sapiens]
OG0001783	6183.Smp_157410.1	14q32.31 dynein_ cytoplasmic 1_ heavy chain 1 [Homo sapiens]
OG0001784	6183.Smp_157510.1	17q21.31 DEAH _Asp-Glu-Ala-His_ box polypeptide 8 [Homo sapiens]
OG0001785	6183.Smp_157740.1, 6183.Smp_212320.1	
OG0001786	6183.Smp_157800.1	10q21 DEAD _Asp-Glu-Ala-Asp_ box helicase 21 [Homo sapiens]
OG0001787	6183.Smp_157860.1, 6183.Smp_157870.1	
OG0001788	6183.Smp_157940.1	1p35.3 protein phosphatase 1 regulatory subunit 8 [Homo sapiens]
OG0001789	6183.Smp_158050.1	19p13.3 SWI/SNF related_ matrix associated_ actin dependent regulator of chromatin_ subfamily a_ member 4 [Homo sapiens]
OG0001790	6183.Smp_158140.1, 6183.Smp_169790.1	
OG0001791	6183.Smp_158460.1	16q23.1 breast cancer anti-estrogen resistance 1 [Homo sapiens]
OG0001792	6183.Smp_158510.1, 6183.Smp_158520.1	
OG0001793	6183.Smp_158600.1	3p24.1 STT3B_ subunit of the oligosaccharyltransferase complex _catalytic_ [Homo sapiens]
OG0001794	6183.Smp_158610.2	10q22-q23 B-TFIID TATA-box binding protein associated factor 1 [Homo sapiens]
OG0001795	6183.Smp_158680.1	14q23.3 gephyrin [Homo sapiens]
OG0001796	6183.Smp_159000.1	17q25.3 regulatory associated protein of MTOR_ complex 1 [Homo sapiens]
OG0001797	6183.Smp_159110.1	4q32.2 nuclear assembly factor 1 ribonucleoprotein [Homo sapiens]
OG0001798	6183.Smp_159160.1, 6183.Smp_171010.1	
OG0001799	6183.Smp_159370.1	1p36.1 endothelin converting enzyme 1 [Homo sapiens]
OG0001800	6183.Smp_159440.1	3q25.32-q25.33 schwannomin interacting protein 1 [Homo sapiens]
OG0001801	6183.Smp_159540.1	2p22.3 baculoviral IAP repeat containing 6 [Homo sapiens]
OG0001802	6183.Smp_159690.1	17q25 nucleoporin 85kDa [Homo sapiens]
OG0001803	6183.Smp_159700.1	5q32 potassium channel tetramerization domain containing 16 [Homo sapiens]
OG0001804	6183.Smp_159750.1	2p15-p14 VPS54 GARP complex subunit [Homo sapiens]
OG0001805	6183.Smp_159810.1, 6183.Smp_180310.1	
OG0001806	6183.Smp_159990.1	12p13.3 calcium channel_ voltage-dependent_ L type_ alpha 1C subunit [Homo sapiens]
OG0001807	6183.Smp_160000.1, 6183.Smp_171170.1	
OG0001808	6183.Smp_160030.1	12q24.31 strawberry notch homolog 1 _Drosophila_ [Homo sapiens]
OG0001809	6183.Smp_160140.1	20q13.33 death inducer-obliterator 1 [Homo sapiens]
OG0001810	6183.Smp_160240.1	15q26.1 furin _paired basic amino acid cleaving enzyme_ [Homo sapiens]
OG0001811	6183.Smp_160460.1	6p21.1-p12.1 transcriptional regulating factor 1 [Homo sapiens]
OG0001812	6183.Smp_160760.1	1p22 protein kinase N2 [Homo sapiens]
OG0001813	6183.Smp_160770.1	3p25 actin related protein 2/3 complex subunit 4 [Homo sapiens]
OG0001814	6183.Smp_160810.1, 6183.Smp_162940.1	
OG0001815	6183.Smp_160850.1	1q25 translocated promoter region_ nuclear basket protein [Homo sapiens]
OG0001816	6183.Smp_161110.1	18q12 formin homology 2 domain containing 3 [Homo sapiens]
OG0001817	6183.Smp_161140.1	7q36.1 potassium channel_ voltage gated eag related subfamily H_ member 2 [Homo sapiens]
OG0001818	6183.Smp_161170.1	15q14 RTF1 homolog_ Paf1/RNA polymerase II complex component [Homo sapiens]
OG0001819	6183.Smp_161290.1	Xq28 family with sequence similarity 50 member A [Homo sapiens]
OG0001820	6183.Smp_161400.1	5q31 lysine _K_-specific demethylase 3B [Homo sapiens]
OG0001821	6183.Smp_161450.1	5q22.3 potassium channel_ calcium activated intermediate/small conductance subfamily N alpha_ member 2 [Homo sapiens]
OG0001822	6183.Smp_161730.1	3q23 U2 snRNP-associated SURP domain containing [Homo sapiens]
OG0001823	6183.Smp_161750.1	10p15.1 RNA binding motif protein 17 [Homo sapiens]
OG0001824	6183.Smp_162000.1	1p36.13 ubiquitin protein ligase E3 component n-recognin 4 [Homo sapiens]
OG0001825	6183.Smp_162260.1	11q14 phosphatidylinositol binding clathrin assembly protein [Homo sapiens]
OG0001826	6183.Smp_162340.1, 6183.Smp_189130.1	
OG0001827	6183.Smp_162430.1	11q12-q13 nuclear RNA export factor 1 [Homo sapiens]
OG0001828	6183.Smp_162600.1	1q43 HEAT repeat containing 1 [Homo sapiens]
OG0001829	6183.Smp_162630.1	Xp11.23 ubiquitin-like modifier activating enzyme 1 [Homo sapiens]
OG0001830	6183.Smp_162760.1	1q41 prospero homeobox 1 [Homo sapiens]
OG0001831	6183.Smp_162970.1	5p14-p15.1 trio Rho guanine nucleotide exchange factor [Homo sapiens]
OG0001832	6183.Smp_163040.1	7q31.32 nucleoporin 205kDa [Homo sapiens]
OG0001833	6183.Smp_163110.1	2p24 DEAD _Asp-Glu-Ala-Asp_ box helicase 1 [Homo sapiens]
OG0001834	6183.Smp_163260.1	12p12.3 WW domain binding protein 11 [Homo sapiens]
OG0001835	6183.Smp_163420.1	2q11.2-q12 mitogen-activated protein kinase kinase kinase kinase 4 [Homo sapiens]
OG0001836	6183.Smp_163560.1	19q13.3 symplekin [Homo sapiens]
OG0001837	6183.Smp_163570.1	1q43 ryanodine receptor 2 _cardiac_ [Homo sapiens]
OG0001838	6183.Smp_163620.1	15q15.1 INO80 complex subunit [Homo sapiens]
OG0001839	6183.Smp_163760.1	11q13 menin 1 [Homo sapiens]
OG0001840	6183.Smp_163780.1	1q42.13 WD repeat domain 26 [Homo sapiens]
OG0001841	6183.Smp_163810.1	1q31 laminin subunit gamma 1 [Homo sapiens]
OG0001842	6183.Smp_163840.1, 6183.Smp_169250.1	
OG0001843	6183.Smp_163900.1, 6183.Smp_178390.1	
OG0001844	6183.Smp_163950.1, 6183.Smp_180670.1	
OG0001845	6183.Smp_163970.1, 6183.Smp_172590.1	
OG0001846	6183.Smp_164250.1	21q22.3 pyridoxal _pyridoxine_ vitamin B6_ kinase [Homo sapiens]
OG0001847	6183.Smp_164410.1	1p34.1 importin 13 [Homo sapiens]
OG0001848	6183.Smp_164500.1, 6183.Smp_167230.1	
OG0001849	6183.Smp_164540.1	19p13.11 ATPase type 13A1 [Homo sapiens]
OG0001850	6183.Smp_164630.1	11p15.1 neuron navigator 2 [Homo sapiens]
OG0001851	6183.Smp_164760.1, 6183.Smp_171460.1	
OG0001852	6183.Smp_164770.1	6q21 autophagy related 5 [Homo sapiens]
OG0001853	6183.Smp_164800.1	17p11.2 COP9 signalosome subunit 3 [Homo sapiens]
OG0001854	6183.Smp_164830.1	5p15.2 membrane associated ring-CH-type finger 6 [Homo sapiens]
OG0001855	6183.Smp_165000.1	19p13.3 DOT1-like histone H3K79 methyltransferase [Homo sapiens]
OG0001856	6183.Smp_165020.1	10q24.2 transmembrane 9 superfamily member 3 [Homo sapiens]
OG0001857	6183.Smp_165220.1	11q14.2-q22.3 embryonic ectoderm development [Homo sapiens]
OG0001858	6183.Smp_165440.1, 6183.Smp_172470.1	
OG0001859	6183.Smp_165480.1, 6183.Smp_186190.1	
OG0001860	6183.Smp_165490.1	5q31.1 protein phosphatase 2_ catalytic subunit_ alpha isozyme [Homo sapiens]
OG0001861	6183.Smp_165770.1, 6183.Smp_210380.1	
OG0001862	6183.Smp_165920.2, 6183.Smp_165940.1	
OG0001863	6183.Smp_166080.2	2p22.2 striatin [Homo sapiens]
OG0001864	6183.Smp_166190.1	10q TIA1 cytotoxic granule-associated RNA binding protein-like 1 [Homo sapiens]
OG0001865	6183.Smp_166200.1, 6183.Smp_171750.1	
OG0001866	6183.Smp_166220.1	19q13.11 ubiquitin-like modifier activating enzyme 2 [Homo sapiens]
OG0001867	6183.Smp_166240.1	19p13.3 XPA binding protein 2 [Homo sapiens]
OG0001868	6183.Smp_166290.1	9q34 protein phosphatase 2A regulatory subunit 4 [Homo sapiens]
OG0001869	6183.Smp_166410.1	Xq13 mediator complex subunit 12 [Homo sapiens]
OG0001870	6183.Smp_166840.1	Xq13.1 TATA-box binding protein associated factor 1 [Homo sapiens]
OG0001871	6183.Smp_166940.1	Xq13.1 excision repair cross-complementation group 6 like [Homo sapiens]
OG0001872	6183.Smp_167150.1	11q12.2 pre-mRNA processing factor 19 [Homo sapiens]
OG0001873	6183.Smp_167630.1	2q33.1 solute carrier family 39 _zinc transporter__ member 10 [Homo sapiens]
OG0001874	6183.Smp_167650.1	11q13.3 Rho guanine nucleotide exchange factor 17 [Homo sapiens]
OG0001875	6183.Smp_167690.1	Xp11.22 HECT_ UBA and WWE domain containing 1_ E3 ubiquitin protein ligase [Homo sapiens]
OG0001876	6183.Smp_167810.1	12q13.13 extra spindle pole bodies like 1_ separase [Homo sapiens]
OG0001877	6183.Smp_167890.1, 6183.Smp_196790.1	
OG0001878	6183.Smp_167920.1	16p13.3 ubinuclein 1 [Homo sapiens]
OG0001879	6183.Smp_168160.1	15q11.2 ubiquitin protein ligase E3A [Homo sapiens]
OG0001880	6183.Smp_168370.1	19p13.3 vav guanine nucleotide exchange factor 1 [Homo sapiens]
OG0001881	6183.Smp_168490.1, 6183.Smp_174910.1	
OG0001882	6183.Smp_168600.1	7p15 aryl hydrocarbon receptor [Homo sapiens]
OG0001883	6183.Smp_168650.1, 6183.Smp_176000.1	
OG0001884	6183.Smp_168660.1	4q21.1 USO1 vesicle transport factor [Homo sapiens]
OG0001885	6183.Smp_168670.1	10q11.2 protein kinase_ cGMP-dependent_ type I [Homo sapiens]
OG0001886	6183.Smp_168890.1	16q12.1 bromodomain containing 7 [Homo sapiens]
OG0001887	6183.Smp_168900.1, 6183.Smp_192470.1	
OG0001888	6183.Smp_169040.1	12p13.31 lysophosphatidylcholine acyltransferase 3 [Homo sapiens]
OG0001889	6183.Smp_169060.1	9q31-q33 pre-mRNA processing factor 4 [Homo sapiens]
OG0001890	6183.Smp_169140.1	19p13.3 chromatin assembly factor 1 subunit A [Homo sapiens]
OG0001891	6183.Smp_169180.1	14q12 HECT domain containing E3 ubiquitin protein ligase 1 [Homo sapiens]
OG0001892	6183.Smp_169320.1	2p23.3 protein phosphatase_ Mg2+/Mn2+ dependent 1G [Homo sapiens]
OG0001893	6183.Smp_169330.1	5p13.1 nucleoporin 155kDa [Homo sapiens]
OG0001894	6183.Smp_169360.1	1q44 kinesin family member 26B [Homo sapiens]
OG0001895	6183.Smp_169430.1	10p11.22 par-3 family cell polarity regulator [Homo sapiens]
OG0001896	6183.Smp_169520.1	1q21.3 integrator complex subunit 3 [Homo sapiens]
OG0001897	6183.Smp_169530.1	1q21 SMG5 nonsense mediated mRNA decay factor [Homo sapiens]
OG0001898	6183.Smp_169630.1	16p11.2 exportin 6 [Homo sapiens]
OG0001899	6183.Smp_169640.1	4q21.1 nucleoporin 54kDa [Homo sapiens]
OG0001900	6183.Smp_169750.1	14q32.13 dicer 1_ ribonuclease type III [Homo sapiens]
OG0001901	6183.Smp_169880.1, 6183.Smp_169890.1	
OG0001902	6183.Smp_169980.1	17q23 endoplasmic reticulum to nucleus signaling 1 [Homo sapiens]
OG0001903	6183.Smp_170110.1	2q37.3 high density lipoprotein binding protein [Homo sapiens]
OG0001904	6183.Smp_170250.1	21q22.11 PAX3 and PAX7 binding protein 1 [Homo sapiens]
OG0001905	6183.Smp_170340.1	13q34 collagen_ type IV_ alpha 1 [Homo sapiens]
OG0001906	6183.Smp_170510.1	12q14 cullin-associated and neddylation-dissociated 1 [Homo sapiens]
OG0001907	6183.Smp_170570.1	14q21.1 pre-mRNA processing factor 39 [Homo sapiens]
OG0001908	6183.Smp_170610.1, 6183.Smp_170620.1	
OG0001909	6183.Smp_170630.1, 6183.Smp_212710.1	
OG0001910	6183.Smp_170730.1	11p15.1 proteasome subunit alpha 1 [Homo sapiens]
OG0001911	6183.Smp_170760.1	12q13.3 bromodomain adjacent to zinc finger domain 2A [Homo sapiens]
OG0001912	6183.Smp_170990.1	10q22.1-q23 vinculin [Homo sapiens]
OG0001913	6183.Smp_171130.1	6p21-p12 glial cells missing homolog 1 _Drosophila_ [Homo sapiens]
OG0001914	6183.Smp_171150.1	14q11.2 protein arginine methyltransferase 5 [Homo sapiens]
OG0001915	6183.Smp_171200.1	Xq24 WD repeat domain 44 [Homo sapiens]
OG0001916	6183.Smp_171260.1	5p15 thyroid hormone receptor interactor 13 [Homo sapiens]
OG0001917	6183.Smp_171530.1, 6183.Smp_210410.1	
OG0001918	6183.Smp_171570.1	17q12 ribosomal protein L19 [Homo sapiens]
OG0001919	6183.Smp_171650.1	19p13.12 epidermal growth factor receptor pathway substrate 15-like 1 [Homo sapiens]
OG0001920	6183.Smp_171710.1	9q31.1 structural maintenance of chromosomes 2 [Homo sapiens]
OG0001921	6183.Smp_171720.1	1p32.2 phospholipid phosphatase 3 [Homo sapiens]
OG0001922	6183.Smp_171860.1	6q26 QKI_ KH domain containing_ RNA binding [Homo sapiens]
OG0001923	6183.Smp_171920.1	6q25.1 large tumor suppressor kinase 1 [Homo sapiens]
OG0001924	6183.Smp_172050.1	2q33.3 cyclin Y like 1 [Homo sapiens]
OG0001925	6183.Smp_172060.1	8q24.11 exostosin glycosyltransferase 1 [Homo sapiens]
OG0001926	6183.Smp_172160.1	15q21.2 LEO1 homolog_ Paf1/RNA polymerase II complex component [Homo sapiens]
OG0001927	6183.Smp_172270.1	4q13.3 CCR4-NOT transcription complex subunit 6-like [Homo sapiens]
OG0001928	6183.Smp_172430.1, 6183.Smp_172440.1	
OG0001929	6183.Smp_173020.1	5q13.3 collagen_ type IV_ alpha 3 _Goodpasture antigen_ binding protein [Homo sapiens]
OG0001930	6183.Smp_173080.1	7p14.1 engulfment and cell motility 1 [Homo sapiens]
OG0001931	6183.Smp_173090.1	8q13.3 EYA transcriptional coactivator and phosphatase 1 [Homo sapiens]
OG0001932	6183.Smp_173180.2	22q12.2 developmentally regulated GTP binding protein 1 [Homo sapiens]
OG0001933	6183.Smp_173330.1	16q12 VPS35 retromer complex component [Homo sapiens]
OG0001934	6183.Smp_173450.1	Xq13.1 kinesin family member 4A [Homo sapiens]
OG0001935	6183.Smp_173620.1, 6183.Smp_197710.1	
OG0001936	6183.Smp_173810.1	8p21.2 protein phosphatase 2 regulatory subunit B_ alpha [Homo sapiens]
OG0001937	6183.Smp_173840.1	14q32.11 proteasome 26S subunit_ ATPase 1 [Homo sapiens]
OG0001938	6183.Smp_173890.1, 6183.Smp_212510.1	
OG0001939	6183.Smp_174210.1	5q31.1 DEAD _Asp-Glu-Ala-Asp_ box polypeptide 46 [Homo sapiens]
OG0001940	6183.Smp_174220.1	2p24.1 additional sex combs like 2_ transcriptional regulator [Homo sapiens]
OG0001941	6183.Smp_174270.1, 6183.Smp_174290.1	
OG0001942	6183.Smp_174320.1	6p21 runt-related transcription factor 2 [Homo sapiens]
OG0001943	6183.Smp_174640.1	11p15.5 stromal interaction molecule 1 [Homo sapiens]
OG0001944	6183.Smp_174950.1	19q13.2 ribosomal protein S19 [Homo sapiens]
OG0001945	6183.Smp_175050.1	3q26.31 fibronectin type III domain containing 3B [Homo sapiens]
OG0001946	6183.Smp_175250.1	2q37.1 proteasome 26S subunit_ non-ATPase 1 [Homo sapiens]
OG0001947	6183.Smp_175340.1	2p25 ADAM metallopeptidase domain 17 [Homo sapiens]
OG0001948	6183.Smp_175430.1	11q12-q13 damage-specific DNA binding protein 1 [Homo sapiens]
OG0001949	6183.Smp_175530.1, 6183.Smp_175540.1	
OG0001950	6183.Smp_175560.1	11q23-q24 beta-site APP-cleaving enzyme 1 [Homo sapiens]
OG0001951	6183.Smp_175740.2	3p22-p21.2 ribosomal protein L14 [Homo sapiens]
OG0001952	6183.Smp_176040.1	17p11.2 folliculin [Homo sapiens]
OG0001953	6183.Smp_176060.1	6p21.1 ubiquitin protein ligase E3 component n-recognin 2 [Homo sapiens]
OG0001954	6183.Smp_176100.1	15q21.1 solute carrier family 30 _zinc transporter__ member 4 [Homo sapiens]
OG0001955	6183.Smp_176410.1	5p13 S-phase kinase-associated protein 2_ E3 ubiquitin protein ligase [Homo sapiens]
OG0001956	6183.Smp_176600.1	6p21.1 protein phosphatase 2 regulatory subunit B'_ delta [Homo sapiens]
OG0001957	6183.Smp_176750.1	2p13.3 AP2 associated kinase 1 [Homo sapiens]
OG0001958	6183.Smp_176770.1, 6183.Smp_211000.1	
OG0001959	6183.Smp_176800.1	1q44 AT-hook containing transcription factor 1 [Homo sapiens]
OG0001960	6183.Smp_176840.1	11q13.1 squamous cell carcinoma antigen recognized by T-cells 1 [Homo sapiens]
OG0001961	6183.Smp_177280.1, 6183.Smp_186740.1	
OG0001962	6183.Smp_178260.1	Xp22.1-p21.3 polymerase _DNA directed__ alpha 1_ catalytic subunit [Homo sapiens]
OG0001963	6183.Smp_178750.1	3q21-q24 general transcription factor IIE subunit 1 [Homo sapiens]
OG0001964	6183.Smp_179360.1	1p13.3 sortilin 1 [Homo sapiens]
OG0001965	6183.Smp_179580.1, 6183.Smp_185180.1	
OG0001966	6183.Smp_179630.1, 6183.Smp_193650.1	
OG0001967	6183.Smp_179800.1	3q29 p21 protein _Cdc42/Rac_-activated kinase 2 [Homo sapiens]
OG0001968	6183.Smp_180160.1	22q11 breakpoint cluster region [Homo sapiens]
OG0001969	6183.Smp_180210.1	10p12.1 WW domain containing adaptor with coiled-coil [Homo sapiens]
OG0001970	6183.Smp_180390.1	6p21.2 mitochondrial carrier 1 [Homo sapiens]
OG0001971	6183.Smp_180420.1	17q11.2 SPT6 homolog_ histone chaperone [Homo sapiens]
OG0001972	6183.Smp_180690.1	18q22.3 teashirt zinc finger homeobox 1 [Homo sapiens]
OG0001973	6183.Smp_181200.1	6p25 ras responsive element binding protein 1 [Homo sapiens]
OG0001974	6183.Smp_181360.1	7q11.23 huntingtin interacting protein 1 [Homo sapiens]
OG0001975	6183.Smp_182360.1, 6183.Smp_185900.1	
OG0001976	6183.Smp_182410.1, 6183.Smp_184380.1	
OG0001977	6183.Smp_182930.1, 6183.Smp_183570.1	
OG0001978	6183.Smp_182940.1, 6183.Smp_203030.1	
OG0001979	6183.Smp_183020.1, 6183.Smp_186130.1	
OG0001980	6183.Smp_183710.1	7p22 actin_ beta [Homo sapiens]
OG0001981	6183.Smp_184710.1, 6183.Smp_185170.1	
OG0001982	6183.Smp_185080.1, 6183.Smp_201050.1	
OG0001983	6183.Smp_185130.1, 6183.Smp_190210.1	
OG0001984	6183.Smp_185230.1	17q22 serine/arginine-rich splicing factor 1 [Homo sapiens]
OG0001985	6183.Smp_185360.1, 6183.Smp_186610.1	
OG0001986	6183.Smp_185430.1, 6183.Smp_205950.1	
OG0001987	6183.Smp_186470.1, 6183.Smp_186490.1	
OG0001988	6183.Smp_189110.1, 6183.Smp_189120.1	
OG0001989	6183.Smp_190090.1, 6183.Smp_198800.1	
OG0001990	6183.Smp_191690.1, 6183.Smp_193270.1	
OG0001991	6183.Smp_193790.1	11p15 tumor susceptibility 101 [Homo sapiens]
OG0001992	6183.Smp_194520.1	16p11.1 K_lysine_ acetyltransferase 8 [Homo sapiens]
