Orthogroup	protein_mansoni	sequence_Saccharomyces cerevisiae
OG0001384	6183.Smp_147850.1	NC_001139 Putative GTPase involved in 60S ribosomal subunit biogenesis; required for the release of Nmd3p from 60S subunits in the cytoplasm [Saccharomyces cerevisiae]
OG0001385	6183.Smp_147930.1, 6183.Smp_149150.1	
OG0001386	6183.Smp_147940.2, 6183.Smp_149160.1	
OG0001387	6183.Smp_148030.1, 6183.Smp_148040.1	
OG0001388	6183.Smp_148150.1	NC_001136 Essential subunit of the cohesin complex required for sister chromatid cohesion in mitosis and meiosis; apoptosis induces cleavage and translocation of a C-terminal fragment to mitochondria; expression peaks in S phase [Saccharomyces cerevisiae]
OG0001389	6183.Smp_148230.1	NC_001144 Essential splicesome assembly factor; contains multiple tetratricopeptide repeat _TPR_ protein-binding motifs and interacts specifically with many spliceosome components_ may serve as a scaffold during splicesome assembly [Saccharomyces cerevisiae]
OG0001390	6183.Smp_148460.1	NC_001134 GTPase-activating protein that negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form_ required for reducing cAMP levels under nutrient limiting conditions_ mediates membrane association of adenylate cyclase [Saccharomyces cerevisiae]
OG0001391	6183.Smp_148560.1	NC_001139 Mitochondrial protein involved in protein import into the mitochondrial matrix; maintains the functional integrity of the TIM23 protein translocator complex; viability of null mutant is strain-dependent; mRNA is targeted to the bud [Saccharomyces cerevisiae]
OG0001392	6183.Smp_148610.1, 6183.Smp_148620.1	
OG0001393	6183.Smp_148770.1	NC_001147 Ribose-5-phosphate ketol-isomerase_ catalyzes the interconversion of ribose 5-phosphate and ribulose 5-phosphate in the pentose phosphate pathway; participates in pyridoxine biosynthesis [Saccharomyces cerevisiae]
OG0001394	6183.Smp_148930.1	NC_001145 Subunit of the heterodimeric FACT complex _Spt16p-Pob3p__ which facilitates RNA Pol II transcription elongation through nucleosomes by destabilizing and then reassembling nucleosome structure; interacts with DNA polymerase alpha _Pol1p_ [Saccharomyces cerevisiae]
OG0001395	6183.Smp_149040.1, 6183.Smp_161680.1	
OG0001396	6183.Smp_149050.2, 6183.Smp_197920.1	
OG0001397	6183.Smp_149070.1	NC_001139 Possible U3 snoRNP protein involved in maturation of pre-18S rRNA_ based on computational analysis of large-scale protein-protein interaction data [Saccharomyces cerevisiae]
OG0001398	6183.Smp_149280.1, 6183.Smp_196090.1	
OG0001399	6183.Smp_149360.1	NC_001143 Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP _transport protein particle_ complex [Saccharomyces cerevisiae]
OG0001400	6183.Smp_149420.1, 6183.Smp_171860.1	
OG0001401	6183.Smp_149900.1	NC_001142 Subunit of the cytosolic chaperonin Cct ring complex_ related to Tcp1p_ required for the assembly of actin and tubulins in vivo [Saccharomyces cerevisiae]
OG0001402	6183.Smp_149950.1	NC_001139 Probable pantetheine-phosphate adenylyltransferase _PPAT__ which catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD _encoding PPAT_; widely conserved [Saccharomyces cerevisiae]
OG0001403	6183.Smp_150040.2	NC_001136 Serine/threonine protein kinase_ subunit of the transcription factor TFIIH; involved in transcription initiation at RNA polymerase II promoters [Saccharomyces cerevisiae]
OG0001404	6183.Smp_150080.1, 6183.Smp_165280.1	
OG0001405	6183.Smp_150170.1, 6183.Smp_156390.1	
OG0001406	6183.Smp_150390.3, 6183.Smp_194110.1	
OG0001407	6183.Smp_150590.1, 6183.Smp_178730.1	
OG0001408	6183.Smp_151070.1	NC_001145 Protein involved in the regulating Pol I and Pol II transcription and pre-mRNA processing; forms a complex with Spt4p [Saccharomyces cerevisiae]
OG0001409	6183.Smp_151130.1, 6183.Smp_179740.1	
OG0001410	6183.Smp_151380.1	NC_001146 Largest subunit of the Anaphase-Promoting Complex/Cyclosome _APC/C__ which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors_ including mitotic cyclins_ during the metaphase/anaphase transition [Saccharomyces cerevisiae]
OG0001411	6183.Smp_151650.1	NC_001144 J-protein co-chaperone of the mitochondrial import motor associated with the presequence translocase_ with Ssc1p_ Tim44p_ Mge1p_ and Pam16p; stimulates ATPase activity of Ssc1p to drive mitochondrial import; activity is inhibited by Pam16p [Saccharomyces cerevisiae]
OG0001412	6183.Smp_151690.1	NC_001141 Mitochondrial protein involved in maintenance of the mitochondrial genome [Saccharomyces cerevisiae]
OG0001413	6183.Smp_151800.1, 6183.Smp_179760.1	
OG0001414	6183.Smp_152070.1, 6183.Smp_152080.1	
OG0001415	6183.Smp_152130.1, 6183.Smp_194430.1	
OG0001416	6183.Smp_152150.1, 6183.Smp_167830.1	
OG0001417	6183.Smp_152400.1	NC_001144 Subunit of the Anaphase-Promoting Complex/Cyclosome _APC/C__ which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors_ including mitotic cyclins_ during the metaphase/anaphase transition; similar to cullin Cdc53p [Saccharomyces cerevisiae]
OG0001418	6183.Smp_152550.1, 6183.Smp_162260.1	
OG0001419	6183.Smp_152650.1	NC_001138 Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p_ but unlike Swi3p_ does not activate transcription of reporters [Saccharomyces cerevisiae]
OG0001420	6183.Smp_152660.1, 6183.Smp_171130.1	
OG0001421	6183.Smp_152740.1	NC_001136 Subunit of U3-containing 90S preribosome and Small Subunit _SSU_ processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript [Saccharomyces cerevisiae]
OG0001422	6183.Smp_152780.1, 6183.Smp_172420.1	
OG0001423	6183.Smp_152860.1	NC_001146 Essential protein of unknown function; fluorescent protein _GFP or YFP_-tagged protein localizes to cytoplasm and nucleus [Saccharomyces cerevisiae]
OG0001424	6183.Smp_153430.1	NC_001136 Arginyl-tRNA synthetase_ proposed to be cytoplasmic but the authentic_ non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Saccharomyces cerevisiae]
OG0001425	6183.Smp_153700.1, 6183.Smp_167660.1	
OG0001426	6183.Smp_153860.2, 6183.Smp_205940.1	
OG0001427	6183.Smp_153880.1, 6183.Smp_196800.1	
OG0001428	6183.Smp_153900.1, 6183.Smp_167450.1	
OG0001429	6183.Smp_154770.1, 6183.Smp_203140.1	
OG0001430	6183.Smp_154980.1	NC_001147 Protein that forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes_ as well as a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors [Saccharomyces cerevisiae]
OG0001431	6183.Smp_155000.1, 6183.Smp_180910.1	
OG0001432	6183.Smp_155150.1, 6183.Smp_172980.1	
OG0001433	6183.Smp_155480.1	NC_001134 TPR-containing co-chaperone; binds both Hsp82p _Hsp90_ and Ssa1p _Hsp70_ and stimulates the ATPase activity of SSA1_ ts mutants reduce Hsp82p function while over expression suppresses the phenotypes of an HSP82 ts allele and a cpr7 deletion [Saccharomyces cerevisiae]
OG0001434	6183.Smp_155870.1	NC_001142 Essential constituent of the mitochondrial inner membrane presequence translocase; interacts with Pam18p to recruit the presequence translocase-associated motor _PAM complex_ and also required for protein sorting during import [Saccharomyces cerevisiae]
OG0001435	6183.Smp_156140.1, 6183.Smp_175720.1	
OG0001436	6183.Smp_156780.1	NC_001147 Nucleolar protein_ constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma_70_-like RNA-binding motif [Saccharomyces cerevisiae]
OG0001437	6183.Smp_157080.1, 6183.Smp_160210.1	
OG0001438	6183.Smp_157290.1	NC_001134 Subunit of the condensin complex; required for chromosome condensation and for clustering of tRNA genes at the nucleolus; may influence multiple aspects of chromosome transmission [Saccharomyces cerevisiae]
OG0001439	6183.Smp_157340.1, 6183.Smp_197830.1	
OG0001440	6183.Smp_157710.1	NC_001137 Essential N-acetylglucosamine-phosphate mutase; converts GlcNAc-6-P to GlcNAc-1-P_ which is a precursor for the biosynthesis of chitin and for the formation of N-glycosylated mannoproteins and glycosylphosphatidylinositol anchors [Saccharomyces cerevisiae]
OG0001441	6183.Smp_157860.1, 6183.Smp_157870.1	
OG0001442	6183.Smp_158140.1, 6183.Smp_169790.1	
OG0001443	6183.Smp_158380.1	NC_001141 Peripheral mitochondrial membrane protein involved in mitochondrial protein import_ tethers essential chaperone Ssc1p to the translocon channel at the matrix side of the inner membrane [Saccharomyces cerevisiae]
OG0001444	6183.Smp_158510.1, 6183.Smp_158520.1	
OG0001445	6183.Smp_158600.1	NC_001139 Subunit of the oligosaccharyltransferase complex of the ER lumen_ which catalyzes asparagine-linked glycosylation of newly synthesized proteins; forms a subcomplex with Ost3p and Ost4p and is directly involved in catalysis [Saccharomyces cerevisiae]
OG0001446	6183.Smp_158840.1	NC_001141 Nucleolar protein of unknown function; proposed to function as an RNA helicase based on structure prediction and remote homology searches; essential for viability [Saccharomyces cerevisiae]
OG0001447	6183.Smp_158910.1	NC_001134 Cyclin-dependent protein kinase regulatory subunit and adaptor; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation_ recruiting proteasomal subunits to target gene promoters [Saccharomyces cerevisiae]
OG0001448	6183.Smp_159000.1	NC_001140 Subunit of TORC1_ a rapamycin-sensitive complex involved in growth control that contains Tor1p or Tor2p_ Lst8p and Tco89p; contains four HEAT repeats and seven WD-40 repeats; may act as a scaffold protein to couple TOR and its effectors [Saccharomyces cerevisiae]
OG0001449	6183.Smp_159120.1, 6183.Smp_159130.1	
OG0001450	6183.Smp_159160.1, 6183.Smp_171010.1	
OG0001451	6183.Smp_159400.1	NC_001145 Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns_ PtdCho_ and ceramide metabolism_ products of which regulate intracellular transport and UPR; functionally homologous to mammalian PITPs [Saccharomyces cerevisiae]
OG0001452	6183.Smp_159810.1, 6183.Smp_180310.1	
OG0001453	6183.Smp_160000.1, 6183.Smp_171170.1	
OG0001454	6183.Smp_160190.1	NC_001141 Subunit of DNA primase_ which is required for DNA synthesis and double-strand break repair [Saccharomyces cerevisiae]
OG0001455	6183.Smp_160420.1	NC_001143 Essential protein required for the maturation of 25S rRNA and 60S ribosomal subunit assembly_ localizes to the nucleolus; constituent of 66S pre-ribosomal particles [Saccharomyces cerevisiae]
OG0001456	6183.Smp_160450.1, 6183.Smp_163660.1	
OG0001457	6183.Smp_160710.1, 6183.Smp_161250.1	
OG0001458	6183.Smp_160770.1	NC_001143 Subunit of the ARP2/3 complex_ which is required for the motility and integrity of cortical actin patches [Saccharomyces cerevisiae]
OG0001459	6183.Smp_160940.1	NC_001134 Subunit _90 kDa_ of TFIID and SAGA complexes_ involved in RNA polymerase II transcription initiation and in chromatin modification [Saccharomyces cerevisiae]
OG0001460	6183.Smp_161980.1	NC_001147 Exosome core complex catalytic subunit; possesses both endonuclease and 3'-5' exonuclease activity; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase R and to human DIS3 [Saccharomyces cerevisiae]
OG0001461	6183.Smp_162030.1	NC_001145 Dihydrofolate synthetase_ involved in folic acid biosynthesis; catalyzes the conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis [Saccharomyces cerevisiae]
OG0001462	6183.Smp_162280.1	NC_001136 Coproporphyrinogen III oxidase_ an oxygen requiring enzyme that catalyzes the sixth step in the heme biosynthetic pathway; transcription is repressed by oxygen and heme _via Rox1p and Hap1p_ [Saccharomyces cerevisiae]
OG0001463	6183.Smp_162430.1	NC_001148 Poly_A_RNA binding protein involved in nuclear mRNA export_ component of the nuclear pore; ortholog of human TAP [Saccharomyces cerevisiae]
OG0001464	6183.Smp_162600.1	NC_001142 Nucleolar protein_ component of the small subunit _SSU_ processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA [Saccharomyces cerevisiae]
OG0001465	6183.Smp_162630.1	NC_001143 Ubiquitin activating enzyme _E1__ involved in ubiquitin-mediated protein degradation and essential for viability [Saccharomyces cerevisiae]
OG0001466	6183.Smp_162890.1	NC_001142 Peptidylprolyl-cis/trans-isomerase _PPIase_ specific for phosphorylated serine and threonine residues N-terminal to proline; regulates phosphorylation of the RNA polymerase II large subunit _Rpo21p_ C-terminal domain [Saccharomyces cerevisiae]
OG0001467	6183.Smp_163580.1, 6183.Smp_176050.1	
OG0001468	6183.Smp_163840.1, 6183.Smp_169250.1	
OG0001469	6183.Smp_163850.1	NC_001148 Protein that interacts physically and genetically with Tap42p_ which regulates protein phosphatase 2A; component of the TOR _target of rapamycin_ signaling pathway [Saccharomyces cerevisiae]
OG0001470	6183.Smp_163900.1, 6183.Smp_178390.1	
OG0001471	6183.Smp_163950.1, 6183.Smp_180670.1	
OG0001472	6183.Smp_163970.1, 6183.Smp_172590.1	
OG0001473	6183.Smp_164120.1	NC_001136 Protein of unknown function_ essential for viability_ involved in establishing cellular polarity and morphogenesis; the authentic_ non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Saccharomyces cerevisiae]
OG0001474	6183.Smp_164340.1, 6183.Smp_169130.1	
OG0001475	6183.Smp_164410.1	NC_001147 Nuclear import receptor_ mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p [Saccharomyces cerevisiae]
OG0001476	6183.Smp_164470.1	NC_001134 Splicing factor_ component of the U4/U6-U5 snRNP complex [Saccharomyces cerevisiae]
OG0001477	6183.Smp_164500.1, 6183.Smp_167230.1	
OG0001478	6183.Smp_164760.1, 6183.Smp_171460.1	
OG0001479	6183.Smp_165330.1	NC_001147 Protein of unknown function required for establishment of sister chromatid cohesion; contains an ATP/GTP binding site motif; similar to YLR243W and is highly conserved across species and homologous to human gene GPN2/ATPBD1B [Saccharomyces cerevisiae]
OG0001480	6183.Smp_165480.1, 6183.Smp_186190.1	
OG0001481	6183.Smp_165580.1	NC_001141 Component of the holoenzyme form of RNA polymerase transcription factor TFIIH_ has DNA-dependent ATPase/helicase activity and is required_ with Rad3p_ for unwinding promoter DNA; involved in DNA repair; homolog of human ERCC3 [Saccharomyces cerevisiae]
OG0001482	6183.Smp_165920.2, 6183.Smp_165940.1	
OG0001483	6183.Smp_166200.1, 6183.Smp_171750.1	
OG0001484	6183.Smp_166220.1	NC_001136 Nuclear protein that acts as a heterodimer with Aos1p to activate Smt3p _SUMO_ before its conjugation to proteins _sumoylation__ which may play a role in protein targeting; essential for viability [Saccharomyces cerevisiae]
OG0001485	6183.Smp_166240.1	NC_001136 Component of the spliceosome complex involved in pre-mRNA splicing; involved in regulation of cell cycle progression; similar to Drosophila crooked neck protein [Saccharomyces cerevisiae]
OG0001486	6183.Smp_166310.1	NC_001145 GTPase activating protein _GAP_ for Gsp1p_ involved in nuclear transport [Saccharomyces cerevisiae]
OG0001487	6183.Smp_166520.1	NC_001137 Apyrase with wide substrate specificity_ involved in preventing the inhibition of glycosylation by hydrolyzing nucleoside tri- and diphosphates which are inhibitors of glycotransferases; partially redundant with Gda1p [Saccharomyces cerevisiae]
OG0001488	6183.Smp_166550.1	NC_001139 Delta subunit of the translation initiation factor eIF2B_ the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression [Saccharomyces cerevisiae]
OG0001489	6183.Smp_166580.1	NC_001136 Oxidoreductase of the mitochondrial inner membrane_ involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability [Saccharomyces cerevisiae]
OG0001490	6183.Smp_166680.1	NC_001146 Essential component of the Sorting and Assembly Machinery _SAM or TOB complex_ of the mitochondrial outer membrane_ which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; homologous to bacterial Omp85 [Saccharomyces cerevisiae]
OG0001491	6183.Smp_166840.1	NC_001139 TFIID subunit _145 kDa__ involved in RNA polymerase II transcription initiation_ has histone acetyltransferase activity_ involved in promoter binding and G1/S progression [Saccharomyces cerevisiae]
OG0001492	6183.Smp_166980.1	NC_001145 Subunit _17 kDa_ of TFIID and SAGA complexes_ involved in RNA polymerase II transcription initiation and in chromatin modification_ similar to histone H3 [Saccharomyces cerevisiae]
