Orthogroup	protein_mansoni	resultado_cel	resultado_dme	resultado_sce
OG0003982	6183.Smp_177790.1	NP_501917.2		NP_012884.3
OG0003983	6183.Smp_178490.1	NP_495436.1	NP_524126.1	
OG0003984	6183.Smp_179010.1	NP_508024.2	AAF58076.3	
OG0003985	6183.Smp_179270.3	NP_491934.1	AAF54704.1	
OG0003986	6183.Smp_179290.1	NP_502289.2		NP_011786.1
OG0003987	6183.Smp_179560.1		AAF49450.2, NP_511055.1	
OG0003988	6183.Smp_180150.1	NP_498878.1	AAF50897.2	
OG0003989	6183.Smp_180180.1		AAF56422.1	NP_014611.1
OG0003990	6183.Smp_180210.1	NP_493351.1	AAF48690.2	
OG0003991	6183.Smp_180430.1		AAF46680.1, AAF57508.2	
OG0003992	6183.Smp_180480.1	NP_491404.2	AAF59263.2	
OG0003993	6183.Smp_180760.1	NP_505767.1	NP_524449.1	
OG0003994	6183.Smp_181000.1		AAF50796.1	NP_116610.1
OG0003995	6183.Smp_181250.1	NP_508166.1	AAF51044.1	
OG0003996	6183.Smp_181270.2	NP_492508.1	AAF55484.6	
OG0003997	6183.Smp_181290.1	NP_493672.1	NP_608887.1	
OG0003998	6183.Smp_181630.1		AAF53240.2, AAF53246.1	
OG0003999	6183.Smp_182920.1, 6183.Smp_182950.1, 6183.Smp_183550.1			
OG0004000	6183.Smp_186560.1	NP_498778.1	NP_610818.1	
OG0004001	6183.Smp_190020.1			NP_009663.1, NP_011580.3
OG0004002	6183.Smp_191310.1	NP_510700.3	NP_572868.3	
OG0004003	6183.Smp_192000.1	NP_502268.2	NP_608585.1	
OG0004004	6183.Smp_194010.1	NP_504227.3	AAF57205.3	
OG0004005	6183.Smp_194030.1	NP_508899.1	AAF56721.1	
OG0004006	6183.Smp_194170.1	NP_501688.1	AAF50138.2	
OG0004007	6183.Smp_194240.1	NP_510258.2	AAF55487.1	
OG0004008	6183.Smp_194310.1	NP_497805.2	AAF46432.3	
OG0004009	6183.Smp_194370.1	NP_496322.2		NP_013958.1
OG0004010	6183.Smp_194640.1		AAF54626.1, AAF54627.1	
OG0004011	6183.Smp_194670.1	NP_510453.1	NP_524813.2	
OG0004012	6183.Smp_194700.1	NP_499033.1	NP_477116.1	
OG0004013	6183.Smp_194900.1	NP_501591.2	AAF50423.3	
OG0004014	6183.Smp_194920.1	NP_498963.1	AAF49618.1	
OG0004015	6183.Smp_196030.1	NP_491522.1	AAF51510.3	
OG0004016	6183.Smp_196130.1	NP_500152.1	AAF49314.2	
OG0004017	6183.Smp_196250.1	NP_491442.1	AAF47652.2	
OG0004018	6183.Smp_196410.1	NP_497266.1	AAF53538.3	
OG0004019	6183.Smp_196570.1	NP_508537.1	NP_476739.1	
OG0004020	6183.Smp_196600.1	NP_505177.1	AAF54457.1	
OG0004021	6183.Smp_196910.1		NP_569965.1	NP_012812.1
OG0004022	6183.Smp_197390.1	NP_492377.1	NP_477187.1	
OG0004023	6183.Smp_197450.1	NP_497726.2	AAF48315.1	
OG0004024	6183.Smp_197540.1	NP_498847.1	AAF56340.1	
OG0004025	6183.Smp_198120.1	NP_498684.1	NP_476945.1	
OG0004026	6183.Smp_198190.1	NP_497699.1	AAF54060.1	
OG0004027	6183.Smp_198280.1	NP_493670.2	AAF47717.1	
OG0004028	6183.Smp_198330.1	NP_493409.3	AAF53721.1	
OG0004029	6183.Smp_199450.1	NP_499987.2	NP_524022.1	
OG0004030	6183.Smp_199700.1	NP_491320.1	AAF52043.1	
OG0004031	6183.Smp_199940.1	NP_500130.1	AAF50762.2	
OG0004032	6183.Smp_200770.1, 6183.Smp_202340.1, 6183.Smp_204940.1			
OG0004033	6183.Smp_200810.1, 6183.Smp_200830.1, 6183.Smp_200860.1			
OG0004034	6183.Smp_203480.1	NP_501003.1	AAF49615.1	
OG0004035	6183.Smp_203530.1	NP_510681.4	AAF47619.3	
OG0004036	6183.Smp_203610.1	NP_491318.2	NP_523925.1	
OG0004037	6183.Smp_203970.1	NP_495786.1	AAF53747.1	
OG0004038	6183.Smp_204090.1, 6183.Smp_204400.1, 6183.Smp_205520.1			
OG0004039	6183.Smp_204490.1, 6183.Smp_204660.1, 6183.Smp_205930.1			
OG0004040	6183.Smp_205760.1	NP_510145.1	NP_523662.1	
OG0004041	6183.Smp_208020.1	NP_501039.1	AAF51321.2	
OG0004042	6183.Smp_208050.1	NP_505003.1	AAF51322.1	
OG0004043	6183.Smp_208080.1	NP_502774.2	AAF56592.1	
OG0004044	6183.Smp_209050.1	NP_492343.2	AAD34736.1	
OG0004045	6183.Smp_210070.1	NP_491739.2	AAF47145.2	
OG0004046	6183.Smp_210280.1		NP_572288.1	NP_010923.3
OG0004047	6183.Smp_210290.1	NP_499164.1	AAF56377.1	
OG0004048	6183.Smp_210330.1	NP_503010.2	AAF48931.1	
OG0004049	6183.Smp_210340.1	NP_491733.2	AAF54513.2	
OG0004050	6183.Smp_210350.1		AAF47201.1	NP_014792.4
OG0004051	6183.Smp_210370.1	NP_491624.1	NP_611265.1	
OG0004052	6183.Smp_210390.1	NP_499686.2	NP_608497.1	
OG0004053	6183.Smp_210400.1	NP_496215.1	NP_609388.1	
OG0004054	6183.Smp_210450.1	NP_496280.1	NP_523811.1	
OG0004055	6183.Smp_210470.1	NP_510095.2	AAF50388.1	
OG0004056	6183.Smp_210510.1	NP_508471.1	AAF50589.1	
OG0004057	6183.Smp_210520.1	NP_495957.1	NP_477039.1	
OG0004058	6183.Smp_210570.1	NP_491370.1	AAF52210.3	
OG0004059	6183.Smp_210610.1	NP_498265.1		NP_011981.1
OG0004060	6183.Smp_210640.1	NP_493592.1	NP_609330.1	
OG0004061	6183.Smp_210700.1	NP_498361.1	AAF50805.1	
OG0004062	6183.Smp_210730.1		AAF52942.2, AAF57241.4	
OG0004063	6183.Smp_210750.1	NP_496824.1	AAF56433.1	
OG0004064	6183.Smp_210860.1	NP_490860.1	AAF58507.2	
OG0004065	6183.Smp_210900.1	NP_496827.1	NP_610031.1	
OG0004066	6183.Smp_210930.1	NP_499801.1	NP_572537.1	
OG0004067	6183.Smp_210940.1	NP_493616.1		NP_014137.1
OG0004068	6183.Smp_210950.1	NP_491614.1	AAF58606.2	
OG0004069	6183.Smp_210970.1	NP_492493.2	AAF52832.3	
OG0004070	6183.Smp_211040.1	NP_506361.1	AAF56928.1	
OG0004071	6183.Smp_211050.1	NP_500646.1, NP_500647.2		
OG0004072	6183.Smp_211110.1	NP_504822.1	Q9V3D6.1	
OG0004073	6183.Smp_211140.1	NP_499340.1	NP_523379.2	
OG0004074	6183.Smp_211260.1		AAF55062.1	NP_014276.1
OG0004075	6183.Smp_211270.1	NP_508983.2	O46036.3	
OG0004076	6183.Smp_211320.1	NP_493414.1	AAF51451.1	
OG0004077	6183.Smp_212250.1		AAF46377.1, NP_511086.1	
OG0004078	6183.Smp_212400.1	NP_505698.2	AAF48541.3	
OG0004079	6183.Smp_212420.1	NP_491144.1	AAF57087.2	
OG0004080	6183.Smp_212540.1	NP_502294.1	AAF51644.1	
OG0004081	6183.Smp_900050.1	NP_006964.1	NP_008284.1	
OG0004082	6183.Smp_900090.1	NP_006960.1	NP_008285.1	
OG0004083	6183.Smp_900110.1	NP_006955.1	NP_008289.1	
OG0004084		NP_494126.2, NP_494127.2, NP_494128.3		
OG0004085		NP_505006.1	NP_477314.1	NP_012346.1
OG0004086		NP_509954.1, NP_509955.1, NP_509956.2		
OG0004087		NP_496961.2	AAF55119.1, NP_609925.1	
OG0004088		NP_494569.1, NP_507678.2, NP_510846.2		
OG0004089		NP_492903.2, NP_492904.2, NP_493397.3		
OG0004090		NP_499115.2, NP_499116.1, NP_499117.1		
OG0004091		NP_491094.1	AAF46445.2	NP_015274.1
OG0004092		NP_497326.2, NP_497328.1, NP_497408.1		
OG0004093		NP_495066.2, NP_495067.1, NP_495068.1		
OG0004094		NP_498766.1	AAF55875.1	NP_015208.1
OG0004095		NP_493673.1, NP_493674.1	AAF53180.4	
OG0004096		NP_499884.1	NP_609150.2	NP_014448.1
OG0004097		NP_491913.1, NP_496201.1, NP_499953.2		
OG0004098		NP_493126.2, NP_499465.3, NP_499906.3		
OG0004099		NP_492494.1, NP_492495.1, NP_492496.1		
OG0004100		NP_509122.2	NP_523497.2	NP_011280.1
OG0004101		NP_495646.1	NP_476651.1	NP_015467.1
OG0004102		NP_495140.3, NP_509899.3, NP_509900.1		
OG0004103		NP_492617.4, NP_492618.1	AAF58448.2	
OG0004104		NP_502541.2	NP_610623.1	NP_013297.1
OG0004105		NP_499643.1	AAF49689.1	NP_012277.1
OG0004106		NP_493797.2	AAF58193.1	NP_015463.1
OG0004107		NP_498509.1	AAF52317.2	NP_012397.1
OG0004108		NP_495891.1, NP_495892.1, NP_495893.1		
OG0004109		NP_504447.1, NP_504490.1, NP_504574.1		
OG0004110		NP_490989.1	AAF48747.2	NP_012501.1
OG0004111		NP_499025.1	AAF54208.1	NP_116654.1
OG0004112		NP_492161.3, NP_501018.1, NP_501019.2		
OG0004113		NP_495396.1, NP_496790.1, NP_496791.1		
OG0004114		NP_496276.1, NP_496754.2, NP_500275.1		
OG0004115		NP_507943.1	AAF57638.2, AAF57639.2	
OG0004116		NP_507647.1	AAF57506.1, NP_524888.1	
OG0004117		NP_510184.1, NP_510185.1, NP_510186.1		
OG0004118		NP_506389.2, NP_506390.1, NP_509154.2		
OG0004119		NP_509898.1	AAF54529.1, NP_477371.1	
OG0004120		NP_498863.1	NP_523431.2	NP_013392.1
OG0004121		NP_495506.3, NP_495507.3	AAF54701.3	
OG0004122		NP_508131.4	AAF55844.2	NP_010177.1
OG0004123		NP_493012.1, NP_496857.1, NP_500960.1		
OG0004124		NP_492678.1	AAF59255.1	NP_013999.1
OG0004125		NP_505218.2	AAF58735.3	NP_013658.1
OG0004126		NP_502675.4, NP_504430.2, NP_506734.2		
OG0004127		NP_509483.1		NP_011640.1, NP_015471.1
OG0004128		NP_505809.2, NP_505810.2	AAF48629.2	
OG0004129		NP_490783.3	AAF47781.2	NP_015294.1
OG0004130		NP_510647.1		NP_012796.1, NP_013822.1
OG0004131		NP_509227.2	AAF52931.2, AAF55580.1	
OG0004132		NP_494908.1, NP_494909.2	AAF46224.2	
OG0004133		NP_498330.1	AAF46595.1, AAF46596.2	
OG0004134		NP_497558.1, NP_501271.1	AAF49418.2	
OG0004135		NP_491474.1, NP_492668.2, NP_501815.1		
OG0004136		NP_492409.2, NP_494948.2, NP_506009.1		
OG0004137		NP_496002.1, NP_503086.1, NP_503087.1		
OG0004138		NP_508486.1	AAF57329.3, AAF57330.1	
OG0004139		NP_496499.2	NP_477405.1	NP_012382.2
OG0004140		NP_503271.1, NP_503273.1, NP_507486.1		
OG0004141		NP_497224.1	NP_609899.1	NP_010278.3
OG0004142		NP_495029.2	AAF51848.1	NP_011048.1
OG0004143		NP_495400.2, NP_495401.2	AAF52123.1	
OG0004144		NP_496814.1	AAF50566.1	NP_013066.1
OG0004145		NP_510388.1	AAF49760.1	NP_012724.1
OG0004146		NP_504268.1	NP_610624.1	NP_014070.1
OG0004147		NP_493448.1	AAF52917.1	NP_014590.1
OG0004148		NP_491071.1, NP_508714.1, NP_508715.1		
OG0004149		NP_495925.1	AAF45998.1, AAF48072.3	
OG0004150		NP_491118.2	AAF49146.2	NP_013975.1
OG0004151		NP_496116.1	AAF49918.2, NP_524041.2	
OG0004152		NP_493781.1, NP_494733.2, NP_494734.3		
OG0004153		NP_495934.1	NP_524582.1	NP_009460.1
OG0004154		NP_493578.1	AAF50784.1	NP_011428.1
OG0004155		NP_502084.2	AAF56187.2	NP_013502.3
OG0004156		NP_502088.1	AAF52149.3	NP_015296.1
OG0004157		NP_492371.1	AAF58237.1, NP_476616.1	
OG0004158		NP_494935.1	AAF51749.3	NP_014608.1
OG0004159		NP_498663.1, NP_499418.1		NP_015387.1
OG0004160		NP_500309.3, NP_501324.2, NP_502449.2		
OG0004161		NP_497024.1, NP_497025.1, NP_497026.2		
OG0004162		NP_494995.2, NP_494996.1	A56114	
OG0004163		NP_491578.1, NP_492044.2, NP_492301.1		
OG0004164		NP_498887.2	AAF50306.2, AAF50652.2	
OG0004165		NP_500579.3, NP_500580.3	NP_524438.1	
OG0004166		NP_493254.1	AAF49905.3	NP_015454.1
OG0004167		NP_499138.1, NP_499139.1, NP_499141.1		
OG0004168		NP_505949.1, NP_506362.1	AAF55399.1	
OG0004169		NP_507731.1	AAF48498.2	NP_013073.1
OG0004170		NP_492198.1, NP_494824.1, NP_494922.2		
OG0004171		NP_491490.1, NP_497916.1, NP_497999.1		
OG0004172		NP_499482.1, NP_500708.1, NP_503078.2		
OG0004173		NP_491610.1, NP_491776.2, NP_491873.4		
OG0004174		NP_490767.1, NP_498639.1, NP_500779.1		
OG0004175		NP_494848.3, NP_503845.1		NP_009781.3
OG0004176		NP_499693.2, NP_499728.1	AAF54398.1	
OG0004177		NP_493573.1	AAF56288.3	NP_013736.1
OG0004178		NP_502373.3, NP_503978.1, NP_504369.1		
OG0004179		NP_495494.1	NP_573109.1	NP_012934.1
OG0004180		NP_498237.2, NP_498537.1, NP_500815.2		
OG0004181		NP_495387.2	AAF48538.1, AAF58373.2	
OG0004182		NP_509679.1	AAF59359.1, AAF59360.3	
OG0004183		NP_506394.1, NP_506395.1	AAF46719.2	
OG0004184		NP_500134.2, NP_501957.1, NP_504660.1		
OG0004185		NP_496734.4, NP_506862.2, NP_508174.2		
OG0004186		NP_500723.1, NP_504708.1, NP_505019.2		
OG0004187		NP_493671.2, NP_501928.1, NP_501929.1		
OG0004188		NP_493856.3, NP_501891.2, NP_501893.1		
OG0004189		NP_502016.2	AAF52305.2, NP_611017.1	
OG0004190		NP_501502.1		NP_013774.1, NP_116612.1
OG0004191		NP_500612.1	NP_608733.1	NP_012200.2
OG0004192		NP_494694.2, NP_496729.2	AAF54978.1	
OG0004193		NP_492753.2, NP_508435.2	AAF56670.2	
OG0004194		NP_502302.2	AAF50308.1, AAF54805.1	
OG0004195		NP_505112.1	AAF45714.2, AAF53755.1	
OG0004196		NP_501444.1, NP_501446.1, NP_501447.1		
OG0004197		NP_508638.1	AAF57985.2, NP_609070.1	
OG0004198		NP_508800.2	AAF54246.1, AAF54247.2	
OG0004199		NP_501862.1	AAF49081.1	NP_011533.3
OG0004200		NP_496639.1	AAF53712.2, AAF53713.1	
OG0004201		NP_497620.3, NP_497621.3, NP_508522.2		
OG0004202		NP_505467.3, NP_509825.2	Q9VHT4.1	
OG0004203		NP_506714.1	AAF57154.1	NP_015443.1
OG0004204		NP_496394.2, NP_504508.1, NP_504534.1		
OG0004205		NP_500799.2, NP_500981.3, NP_501078.1		
OG0004206		NP_501702.1, NP_507771.2, NP_509437.1		
OG0004207		NP_504612.1, NP_504613.1, NP_504614.1		
OG0004208		NP_494712.1	XP_079397.1	NP_116659.1
OG0004209		NP_497594.1, NP_497595.1, NP_497596.2		
OG0004210		NP_507251.2, NP_507795.1, NP_508333.2		
OG0004211		NP_496520.1, NP_500610.1, NP_500611.1		
OG0004212		NP_501719.1, NP_510071.1, NP_510077.1		
OG0004213		NP_505655.1	NP_609203.1	NP_012215.1
OG0004214		NP_500242.2, NP_509615.3, NP_509616.1		
OG0004215		NP_503558.1, NP_503560.2, NP_507175.2		
OG0004216		NP_496795.1, NP_501542.1, NP_505069.1		
OG0004217		NP_498191.1	AAF55181.2	NP_010321.1
OG0004218		NP_494633.2, NP_494634.1, NP_508821.1		
OG0004219		CAC42377.2, NP_499440.2	NP_610826.1	
OG0004220		NP_502128.1	Q9VRL3.1	NP_014246.1
OG0004221		NP_499620.1	AAF52576.1	NP_014802.3
OG0004222		NP_495110.3, NP_495211.1	AAF49886.1	
OG0004223		NP_494219.4, NP_494220.2, NP_508061.1		
OG0004224		NP_496905.1	AAF46401.2, AAF46799.1	
OG0004225		NP_507863.1, NP_508188.1	AAF58980.1	
OG0004226		NP_498311.2, NP_498312.1	AAF49100.3	
OG0004227		NP_497942.2	NP_477212.1	NP_011575.1
OG0004228		NP_497198.1, NP_501231.1, NP_501232.1		
OG0004229		NP_499022.1, NP_509399.2, NP_509400.3		
OG0004230		NP_491221.1, NP_491658.2	AAF57274.2	
OG0004231		NP_500201.1	AAF46852.2	NP_012707.1
OG0004232		NP_491496.1	AAF48669.1, AAF58610.1	
OG0004233		NP_493548.1	AAF57195.1, AAF57602.2	
OG0004234		NP_496945.3	AAF48958.1	NP_011342.1
OG0004235		NP_502704.1	AAF49927.1, AAF52018.2	
OG0004236		NP_492772.1, NP_496323.1	NP_524768.2	
OG0004237		NP_505548.1	AAF53367.3, AAF55460.2	
OG0004238		NP_492861.1	AAF47640.1	NP_013440.1
OG0004239		NP_499044.1	AAF46338.1	NP_009992.1
OG0004240		NP_499028.1	AAF57612.2, NP_611390.2	
OG0004241		NP_498758.2, NP_498759.2	AAF50628.1	
OG0004242		NP_501598.2, NP_501599.1, NP_507841.1		
OG0004243		NP_501296.1	NP_609331.1	NP_013528.1
OG0004244		NP_499104.1, NP_499105.1	NP_610094.1	
OG0004245		NP_506303.1	AAF57894.1, NP_477262.1	
OG0004246		NP_498003.2, NP_510237.1, NP_510238.2		
OG0004247		NP_509327.1	AAF46127.3, AAF46128.1	
OG0004248		NP_499075.1, NP_503421.1, NP_509584.1		
OG0004249		NP_491037.3	AAF48586.2, NP_610974.1	
OG0004250		NP_496169.1	AAF46854.1	NP_011278.2
OG0004251		NP_499963.1	AAF56322.2	NP_075206.1
OG0004252		NP_505586.1, NP_506385.1, NP_509296.1		
OG0004253		NP_500379.1	AAF53841.1	NP_013505.4
OG0004254		NP_506243.1, NP_507692.1		NP_011643.1
OG0004255		NP_500852.1, NP_500853.1	NP_524749.1	
OG0004256		NP_499256.2	AAF57393.1, AAF57395.3	
OG0004257		NP_510490.1	AAF51358.1, NP_608608.2	
OG0004258		NP_493066.1, NP_493067.2, NP_503235.1		
OG0004259		NP_498164.3		NP_010867.3, NP_012585.1
OG0004260		NP_498415.2	AAF58873.1	NP_015001.1
OG0004261		NP_495386.3	NP_608342.1	NP_014177.1
OG0004262		NP_500065.2, NP_500066.1	AAF46024.1	
OG0004263		NP_499249.2	AAF51411.2	NP_015381.1
OG0004264		NP_494564.2	NP_524207.1	NP_015350.1
OG0004265		NP_498985.3	AAF48939.1	NP_012663.2
OG0004266		NP_490912.1, NP_490913.2	AAF56725.4	
OG0004267		NP_491980.1, NP_509006.2	AAF57322.1	
OG0004268		NP_498709.2, NP_503071.2, NP_505139.1		
OG0004269		NP_501248.1, NP_505203.1, NP_509639.1		
OG0004270		NP_502010.3, NP_502011.1, NP_502012.2		
OG0004271		NP_491209.3	AAF46473.1, AAF47745.1	
OG0004272		NP_506025.1	NP_523651.4	NP_009454.1
OG0004273		NP_505997.1	AAF52053.2	NP_010876.2
OG0004274		NP_509690.2	NP_572916.1	NP_012558.3
OG0004275		NP_492634.2	AAF50086.2	NP_011743.2
OG0004276		NP_492768.1	AAF58558.4, AAF59163.4	
OG0004277		NP_494747.1, NP_510333.2	NP_523760.1	
OG0004278		NP_491465.2, NP_491466.2	AAF59356.3	
OG0004279		NP_493841.1, NP_493843.2, NP_504625.1		
OG0004280		NP_490870.2	NP_609066.1	NP_010585.3
OG0004281		NP_492153.2, NP_492154.2, NP_492156.1		
OG0004282		NP_492483.1	Q9VAN0.1	NP_014827.3
OG0004283		NP_495798.2, NP_504806.1, NP_504862.2		
OG0004284		NP_492351.1	NP_611691.1	NP_010624.3
OG0004285		NP_497453.1	AAF45872.2, AAF51916.2	
OG0004286		NP_495885.1	NP_511062.1	NP_116623.1
OG0004287		NP_502167.2	AAF52955.2	NP_010178.1
OG0004288		NP_498576.1	NP_611092.2	NP_012828.1
OG0004289		NP_491782.1, NP_502681.3, NP_502682.1		
OG0004290		NP_509802.2, NP_509803.1, NP_510820.1		
OG0004291		NP_498689.2	AAF48432.2, AAF49091.1	
OG0004292		NP_502385.1, NP_502386.1		NP_011894.1
OG0004293		NP_498387.2	AAF46007.1, NP_610917.1	
OG0004294		NP_491631.1, NP_491645.1, NP_499393.1		
OG0004295		NP_494741.2, NP_494742.1, NP_494758.1		
OG0004296		NP_493371.1	AAF55741.1	NP_012467.1
OG0004297		NP_491446.1, NP_491615.1, NP_491616.1		
OG0004298		NP_491132.1, NP_491133.1, NP_508276.2		
OG0004299		NP_495001.1	AAF57017.2	NP_009517.1
OG0004300		NP_490973.2	AAF56940.1	NP_011723.1
OG0004301		NP_509909.2, NP_509910.2	AAF58808.2	
OG0004302		NP_499155.1	AAF54069.1	NP_010482.3
OG0004303		NP_505606.1	Q9VCI0.1	NP_013160.1
OG0004304		NP_504484.2, NP_509586.1	Q9VRL2.1	
OG0004305		NP_498923.1	NP_524351.1	NP_014214.1
OG0004306		NP_499927.2	NP_477043.1	NP_011957.1
OG0004307		NP_491763.1	AAF56405.2	NP_014270.1
OG0004308		NP_506240.1	AAF54636.2	NP_010062.1
OG0004309		NP_490690.1	AAF49017.3	NP_011543.4
OG0004310		NP_495306.1	NP_524774.1	NP_011588.3
OG0004311		NP_499132.1	AAF53770.1	NP_014286.1
OG0004312		NP_506348.2	AAF49929.1	NP_009527.1
OG0004313		NP_497467.1	NP_572713.1	NP_058168.1
OG0004314		NP_491367.3	AAF50755.3, AAF50756.3	
OG0004315		NP_493600.2, NP_493601.2, NP_493602.1		
OG0004316		NP_491586.1, NP_491587.1	AAF52919.1	
OG0004317		NP_500070.1, NP_501123.1, NP_510110.2		
OG0004318		NP_493478.1, NP_493479.1, NP_493480.1		
OG0004319		NP_499195.1, NP_499196.1	AAF52901.1	
OG0004320		NP_508008.4, NP_508009.1	AAF57008.2	
OG0004321		NP_491475.2	AAF47043.2, AAF58870.1	
OG0004322		NP_495719.2, NP_495720.2, NP_495721.1		
OG0004323		NP_500858.2, NP_500859.1, NP_500860.1		
OG0004324		NP_501486.2, NP_501487.1	AAF56955.2	
OG0004325		NP_493582.3, NP_493583.1	Q24322.3	
OG0004326		NP_490875.1	AAF57999.1, NP_477507.1	
OG0004327		NP_504914.3, NP_504915.1, NP_504916.1		
OG0004328		NP_491364.2, NP_491898.3, NP_491910.2		
OG0004329		NP_505307.1	AAF49623.1, AAF49626.2	
OG0004330		NP_503544.2, NP_509337.2, NP_509338.2		
OG0004331		NP_494822.1, NP_496423.1, NP_510341.2		
OG0004332		NP_498437.2, NP_502865.1, NP_505897.1		
OG0004333		NP_501410.3, NP_501411.4, NP_502777.2		
OG0004334		NP_500538.2, NP_503167.1, NP_510359.3		
OG0004335		NP_497125.2, NP_499038.1, NP_508606.2		
OG0004336		NP_510833.3	AAF49259.2, AAF49260.1	
OG0004337		NP_491954.1	AAF55797.1, CAB38025.1	
OG0004338		NP_496262.2, NP_509709.2	NP_611893.3	
OG0004339		NP_492782.2	AAF52615.3	NP_010468.1
OG0004340		NP_502206.1, NP_502207.1	NP_608654.1	
OG0004341		NP_504293.2, NP_509130.1, NP_509832.1		
OG0004342		NP_503652.3, NP_503678.3, NP_505445.2		
OG0004343		NP_502096.1	AAF47698.1	NP_009420.1
OG0004344		NP_497870.2, NP_497871.2, NP_497872.2		
OG0004345		NP_492111.3	AAF50140.1, AAF50141.2	
OG0004346		NP_501711.1	NP_523717.1	NP_009935.1
OG0004347		NP_492081.1, NP_509651.2, NP_510157.2		
OG0004348		NP_508143.1	AAF56107.1, CAC87638.1	
OG0004349		NP_496764.1	AAF46832.1	NP_011258.2
OG0004350		NP_500842.1, NP_503719.1	AAF56108.1	
OG0004351		NP_498134.1	AAF51219.1	NP_014154.1
OG0004352		NP_495513.1	NP_610850.1	NP_013292.1
OG0004353		NP_498803.1, NP_498804.1, NP_499724.1		
OG0004354		NP_498453.1, NP_504908.1, NP_507491.2		
OG0004355		NP_495599.1	AAF50143.2, AAF50146.2	
OG0004356		NP_492146.1	NP_476975.1	NP_015329.1
OG0004357		NP_501669.1	AAF52167.1	NP_010043.1
OG0004358		NP_499876.1	AAF55694.1	NP_011478.3
OG0004359		NP_492709.2	AAF52325.3	NP_009899.1
OG0004360		NP_502570.2	NP_477366.1	NP_010081.2
OG0004361		NP_490837.2	AAF57782.3, AAF57783.2	
OG0004362		NP_506342.1	AAF55325.2	NP_010799.3
OG0004363		NP_493253.1	AAF58293.2	NP_012568.1
OG0004364		NP_499896.1, NP_499897.1	AAF58053.2	
OG0004365		NP_500930.1	AAF54544.1, AAF56979.2	
OG0004366		NP_506171.2, NP_506172.2	AAF57203.3	
OG0004367		NP_507239.2	AAF55536.4, AAF55537.4	
OG0004368		NP_490677.3, NP_496604.1	AAF49465.2	
OG0004369		NP_501093.1, NP_501291.2, NP_501292.1		
OG0004370		NP_499205.1	AAF57123.2, AAF57124.2	
OG0004371		NP_498181.3, NP_498182.2, NP_498183.2		
OG0004372		NP_506157.3	AAF46505.3, AAF50006.4	
OG0004373		NP_490897.3, NP_507563.2, NP_507564.1		
OG0004374		NP_499255.1	AAF58280.1	NP_012534.1
OG0004375		NP_500984.2	AAF55801.3, AAF55803.2	
OG0004376		NP_509907.1	AAF47715.2, AAF47716.2	
OG0004377		NP_506386.1	AAF49375.2, AAF49376.1	
OG0004378		NP_506602.1, NP_506605.2, NP_506607.2		
OG0004379		NP_499784.2, NP_499785.2	AAF54737.1	
OG0004380		NP_505776.1, NP_505777.1	AAF50531.2	
OG0004381		NP_494216.1	AAF47160.1, AAF48340.1	
OG0004382		NP_492810.2	AAF55172.2, NP_524363.3	
OG0004383		NP_497855.1, NP_497856.1	AAF50792.4	
OG0004384		NP_493726.2, NP_493727.2, NP_493735.2		
OG0004385		NP_493653.4, NP_493654.2, NP_493655.2		
OG0004386		NP_497897.1	AAF51611.2, AAF56105.1	
OG0004387		NP_510086.1, NP_510756.1	AAF53200.3	
OG0004388		NP_509713.2, NP_509714.1	AAF51692.2	
OG0004389			AAF46706.2, AAF56869.2, AAF56870.2	
OG0004390			AAF46241.4, AAF55205.1, NP_569908.1	
OG0004391			AAF48616.1, AAF50069.1, AAF57078.1	
OG0004392			BAA33787.1, NP_477188.1	NP_015031.1
OG0004393			AAF54876.1, Q9V399.1, Q9VW43.1	
OG0004394			AAF55271.3, AAF55272.1, AAF55274.1	
OG0004395			AAF50379.1	NP_010125.1, NP_010426.1
OG0004396			AAF45815.1, AAF51884.1, NP_609335.3	
OG0004397			AAF46630.2, AAF58761.2, NP_611525.1	
OG0004398			AAF47293.1, AAF47356.2, AAF54160.2	
OG0004399			AAF55666.2, AAF55667.1	NP_014901.1
OG0004400			AAF46773.1, AAF49837.3, AAF49839.1	
OG0004401			AAF48237.1, AAF56489.1, AAF56490.2	
OG0004402			CAA07238.1	NP_011622.1, NP_015444.1
OG0004403			AAF46085.1, AAF59039.2, NP_611914.1	
OG0004404			AAF45362.1, AAF45416.1, AAF45442.1	
OG0004405			AAF47129.2	NP_009385.2, NP_014597.1
OG0004406			AAF47503.2, AAF56499.3, AAF56500.4	
OG0004407			AAF45310.1, AAF45436.1, AAF45437.1	
OG0004408			AAF46164.4, AAF46165.1, NP_610516.1	
OG0004409			AAF50956.1	NP_012342.1, NP_014952.1
OG0004410			AAF52828.2, NP_609323.1, NP_609324.2	
OG0004411			AAF59069.2, AAF59239.1, NP_610291.2	
OG0004412			AAF54780.1	NP_012430.1, NP_012954.3
OG0004413			AAF49031.1, AAF49033.2, AAF51572.3	
OG0004414			AAF55378.2, AAF55458.2, NP_476835.1	
OG0004415			AAF54851.2	NP_014522.1, NP_014951.4
OG0004416			AAF58199.1, NP_608873.1, NP_611462.1	
OG0004417			AAF48108.2, AAF48109.2, NP_570021.2	
OG0004418			AAF49543.2, AAF51810.4, AAF51811.1	
OG0004419			AAF53636.4, NP_476722.1, O15943.2	
OG0004420			AAF49157.1, AAF49355.4, NP_570013.3	
